,_id,meta_title,page_title,meta_description,views,times_used,prod_title,prod_invoice_title,tags,variation,product-features,popularSuggest,specifications,more_information,categoryId,created_at,schema
293,981818,Oasis 6610-D - McKesson Medical-Surgical,Oasis 6610-D - McKesson Medical-Surgical,Eye Punctal Plug SOFT PLUG® Silicone Semi-Permanent Style Micro 1 mm Length 0.4 mm Diameter Oasis 6610-D,15,,Eye Punctal Plug SOFT PLUG® Silicone Semi-Permanent Style Micro 1 mm Length 0.4 mm Diameter,"PLUG, EYE SOFT PUNCTUM MICRO .4MM (6/BX)",[],[],"['Used in the treatment of dry eye syndrome', 'Other who may benefit are cataract patients, patients with arthritis, patients who take hypertension medication, contact wearers, allergy sufferers and those who suffer from any dry irritation', 'A distinctive low-profile cap', 'A softer, more flexible silicone maximizes patient comfort', '6 per Box']","[898889, 981831, 981817, 981815]","{'McKesson #': '981818', 'Manufacturer #': '6610-D', 'Brand': 'SOFT PLUG®', 'Manufacturer': 'Oasis', 'Country of Origin': 'Unknown', 'Application': 'Eye Punctal Plug', 'Color': 'Clear', 'Length': '1 mm Length', 'Material': 'Silicone', 'Size': 'Micro', 'Sterility': 'Sterile', 'Type': 'Preloaded Type', 'UNSPSC Code': '42294522', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:39:35.634218,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': '', 'description': 'Eye Punctal Plug SOFT PLUG® Silicone Semi-Permanent Style Micro 1 mm Length 0.4 mm Diameter', 'manufacturer': 'Oasis', 'mpn': '6610-D', 'model': '6610-D', 'brand': {'@type': 'Thing', 'name': 'SOFT PLUG®'}}"
294,981823,Oasis 6611-D - McKesson Medical-Surgical,Oasis 6611-D - McKesson Medical-Surgical,Eye Punctal Plug SOFT PLUG® Silicone Semi-Permanent Style Mini 1 mm Length 0.5 mm Diameter Oasis 6611-D,14,,Eye Punctal Plug SOFT PLUG® Silicone Semi-Permanent Style Mini 1 mm Length 0.5 mm Diameter,"PLUG, EYE SILICONE SOFT PUNCTUM .5MM (6/BX)",[],[],"['Used in the treatment of dry eye syndrome', 'Other who may benefit are cataract patients, patients with arthritis, patients who take hypertension medication, contact wearers, allergy sufferers and those who suffer from any dry irritation', 'A distinctive low-profile cap', 'A softer, more flexible silicone maximizes patient comfort', '6 per Box']","[898889, 981831, 981817, 981815]","{'McKesson #': '981823', 'Manufacturer #': '6611-D', 'Brand': 'SOFT PLUG®', 'Manufacturer': 'Oasis', 'Country of Origin': 'Unknown', 'Application': 'Eye Punctal Plug', 'Color': 'Clear', 'Length': '1 mm Length', 'Material': 'Silicone', 'Size': 'Mini', 'Sterility': 'Sterile', 'Type': 'Preloaded Type', 'UNSPSC Code': '42294522', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:39:36.453455,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': '', 'description': 'Eye Punctal Plug SOFT PLUG® Silicone Semi-Permanent Style Mini 1 mm Length 0.5 mm Diameter', 'manufacturer': 'Oasis', 'mpn': '6611-D', 'model': '6611-D', 'brand': {'@type': 'Thing', 'name': 'SOFT PLUG®'}}"
295,902715,Oasis 6503 - McKesson Medical-Surgical,Oasis 6503 - McKesson Medical-Surgical,Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.3 mm Diameter Oasis 6503,23,,Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.3 mm Diameter,COLLAGEN INTERCNCLR PLUG 0.3 60/BX,[],[],"['The collagen intracanalicular plugs have a smooth proprietary finish that simplifies insertion of the plug', 'Collagen plugs are ideal for short term, diagnostic and post-surgical occlusion', 'Plugs are 2 mm in length and absorbable within 2 to 5 days', '60 plugs per box']","[898889, 981831, 981817, 981815]","{'McKesson #': '902715', 'Manufacturer #': '6503', 'Brand': 'SOFT PLUG® Collagen', 'Manufacturer': 'Oasis', 'Country of Origin': 'Unknown', 'Application': 'Eye Punctal Plug', 'Color': 'Clear', 'Length': '2 mm Length', 'Material': 'Collagen', 'Sterility': 'Sterile', 'UNSPSC Code': '42294522', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:39:39.843697,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/902715.jpg', 'description': 'Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.3 mm Diameter', 'manufacturer': 'Oasis', 'mpn': '6503', 'model': '6503', 'brand': {'@type': 'Thing', 'name': 'SOFT PLUG® Collagen'}}"
296,1151487,Oasis 6403-A - McKesson Medical-Surgical,Oasis 6403-A - McKesson Medical-Surgical,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.3 mm Diameter Oasis 6403-A,23,,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.3 mm Diameter,"PLUG, EYE EXTENDED DURATION SOFT 3MM (20/BX)",[],[],"['An absorbable punctual plug that lasts less than 3 months', 'Designed to be inserted through the punctal opening into the canaliculus in order to block tear drainage through the lacrimal drainage system', 'The plugs are supplied sterile, two plugs per package, so that a plug can be placed into each canaliculus', 'For pre and post-surgical use', '20 plugs per box']","[898889, 981831, 981817, 981815]","{'McKesson #': '1151487', 'Manufacturer #': '6403-A', 'Brand': 'SOFT PLUG® Extended Duration', 'Manufacturer': 'Oasis', 'Country of Origin': 'Unknown', 'Application': 'Eye Punctal Plug', 'Color': 'Blue', 'Length': '2 mm Length', 'Material': 'Absorable Synthetic', 'Sterility': 'Sterile', 'UNSPSC Code': '42294522', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:39:38.686652,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1151487.jpg', 'description': 'Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.3 mm Diameter', 'manufacturer': 'Oasis', 'mpn': '6403-A', 'model': '6403-A', 'brand': {'@type': 'Thing', 'name': 'SOFT PLUG® Extended Duration'}}"
297,961626,Oasis 6502 - McKesson Medical-Surgical,Oasis 6502 - McKesson Medical-Surgical,Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.2 mm Diameter Oasis 6502,23,,Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.2 mm Diameter,COLLAGEN SOFT PLUG 0.2MM 60/BX,[],[],"['The collagen intracanalicular plugs have a smooth proprietary finish that simplifies insertion of the plug', 'Collagen plugs are ideal for short term, diagnostic and post-surgical occlusion', 'Plugs are 2 mm in length and absorbable within 2 to 5 days', '60 plugs per box']","[898889, 981831, 981817, 981815]","{'McKesson #': '961626', 'Manufacturer #': '6502', 'Brand': 'SOFT PLUG® Collagen', 'Manufacturer': 'Oasis', 'Country of Origin': 'Unknown', 'Application': 'Eye Punctal Plug', 'Color': 'Clear', 'Length': '2 mm Length', 'Material': 'Collagen', 'Sterility': 'Sterile', 'UNSPSC Code': '42311606', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:39:37.679457,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/961626.jpg', 'description': 'Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.2 mm Diameter', 'manufacturer': 'Oasis', 'mpn': '6502', 'model': '6502', 'brand': {'@type': 'Thing', 'name': 'SOFT PLUG® Collagen'}}"
298,885298,Surgical Specialties PPLUG5 - McKesson Medical-Surgical,Surgical Specialties PPLUG5 - McKesson Medical-Surgical,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.5 mm Diameter Surgical Specialties PPLUG5,23,,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.5 mm Diameter,PUNCTAL PLUG .5MM SIL 2/EA,[],[],"['With the use of the Ultraplug™ Punctal Plug, the eye is able to retain more of its own natural tears', 'Low-profile cap design virtually eliminates foreign body sensation', 'Surface-mounted plug ensures easy removal with jewelers forceps', 'Individually packaged and preloaded on a sterile, disposable inserter/dilator', 'Made of soft silicone utilizing single mode design to ensure pateient comfort', '2 per Box']","[898889, 981831, 981817, 981815]","{'McKesson #': '885298', 'Manufacturer #': 'PPLUG5', 'Brand': 'UltraPlug™', 'Manufacturer': 'Surgical Specialties', 'Country of Origin': 'Mexico', 'Application': 'Eye Punctal Plug', 'Color': 'Clear', 'Material': 'Silicone', 'Sterility': 'Sterile', 'Type': 'Preloaded Type', 'UNSPSC Code': '42295305', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:41:37.529637,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': '', 'description': 'Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.5 mm Diameter', 'manufacturer': 'Surgical Specialties', 'mpn': 'PPLUG5', 'model': 'PPLUG5', 'brand': {'@type': 'Thing', 'name': 'UltraPlug™'}}"
299,898890,Surgical Specialties PPLUG6 - McKesson Medical-Surgical,Surgical Specialties PPLUG6 - McKesson Medical-Surgical,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.6 mm Diameter Surgical Specialties PPLUG6,23,,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.6 mm Diameter,PUNCTAL PLUG .6MM SIL 2/EA ULTRAPLUG ST 2-PRELOADED/PK,[],[],"['With the use of the Ultraplug™ Punctal Plug, the eye is able to retain more of its own natural tears', 'Low-profile cap design virtually eliminates foreign body sensation', 'Surface-mounted plug ensures easy removal with jewelers forceps', 'Individually packaged and preloaded on a sterile, disposable inserter/dilator', 'Made of soft silicone utilizing single mode design to ensure pateient comfort', '2 per Box']","[898889, 981831, 981817, 981815]","{'McKesson #': '898890', 'Manufacturer #': 'PPLUG6', 'Brand': 'UltraPlug™', 'Manufacturer': 'Surgical Specialties', 'Country of Origin': 'Mexico', 'Application': 'Eye Punctal Plug', 'Color': 'Clear', 'Material': 'Silicone', 'Sterility': 'Sterile', 'Type': 'Preloaded Type', 'UNSPSC Code': '42294522', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:41:38.574653,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': '', 'description': 'Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.6 mm Diameter', 'manufacturer': 'Surgical Specialties', 'mpn': 'PPLUG6', 'model': 'PPLUG6', 'brand': {'@type': 'Thing', 'name': 'UltraPlug™'}}"
300,1151488,Oasis 6404-A - McKesson Medical-Surgical,Oasis 6404-A - McKesson Medical-Surgical,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.4 mm Diameter Oasis 6404-A,23,,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.4 mm Diameter,"PLUG, EYE EXTENDED DURATION SOFT 4MM (20/BX)",[],[],"['An absorbable punctual plug that lasts less than 3 months', 'Designed to be inserted through the punctal opening into the canaliculus in order to block tear drainage through the lacrimal drainage system', 'The plugs are supplied sterile, two plugs per package, so that a plug can be placed into each canaliculus', 'For pre and post-surgical use', '20 plugs per box']","[898889, 981831, 981817, 981815]","{'McKesson #': '1151488', 'Manufacturer #': '6404-A', 'Brand': 'SOFT PLUG® Extended Duration', 'Manufacturer': 'Oasis', 'Country of Origin': 'Unknown', 'Application': 'Eye Punctal Plug', 'Color': 'Blue', 'Length': '2 mm Length', 'Material': 'Absorable Synthetic', 'Sterility': 'Sterile', 'UNSPSC Code': '42294522', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:39:41.089479,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1151488.jpg', 'description': 'Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.4 mm Diameter', 'manufacturer': 'Oasis', 'mpn': '6404-A', 'model': '6404-A', 'brand': {'@type': 'Thing', 'name': 'SOFT PLUG® Extended Duration'}}"
301,936156,Surgical Specialties PPLUG8 - McKesson Medical-Surgical,Surgical Specialties PPLUG8 - McKesson Medical-Surgical,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.8 mm Diameter Surgical Specialties PPLUG8,23,,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.8 mm Diameter,PUNCTAL PLUG .8MM SIL 2/EA ULTRAPLUG ST 2-PRELOADED/PK,[],[],"['With the use of the Ultraplug™ Punctal Plug, the eye is able to retain more of its own natural tears', 'Low-profile cap design virtually eliminates foreign body sensation', 'Surface-mounted plug ensures easy removal with jewelers forceps', 'Individually packaged and preloaded on a sterile, disposable inserter/dilator', 'Made of soft silicone utilizing single mode design to ensure pateient comfort', '2 per Box']","[898889, 981831, 981817, 981815]","{'McKesson #': '936156', 'Manufacturer #': 'PPLUG8', 'Brand': 'UltraPlug™', 'Manufacturer': 'Surgical Specialties', 'Country of Origin': 'Mexico', 'Application': 'Eye Punctal Plug', 'Color': 'Clear', 'Material': 'Silicone', 'Sterility': 'Sterile', 'Type': 'Preloaded Type', 'UNSPSC Code': '42294522', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:41:40.330818,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': '', 'description': 'Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.8 mm Diameter', 'manufacturer': 'Surgical Specialties', 'mpn': 'PPLUG8', 'model': 'PPLUG8', 'brand': {'@type': 'Thing', 'name': 'UltraPlug™'}}"
302,934159,Oasis 6504 - McKesson Medical-Surgical,Oasis 6504 - McKesson Medical-Surgical,Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.4 mm Diameter Oasis 6504,23,,Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.4 mm Diameter,COLLAGEN SOFT PLUG 0.4MM (60/BX),[],[],"['The collagen intracanalicular plugs have a smooth proprietary finish that simplifies insertion of the plug', 'Collagen plugs are ideal for short term, diagnostic and post-surgical occlusion', 'Plugs are 2 mm in length and absorbable within 2 to 5 days', '60 plugs per box']","[898889, 981831, 981817, 981815]","{'McKesson #': '934159', 'Manufacturer #': '6504', 'Brand': 'SOFT PLUG® Collagen', 'Manufacturer': 'Oasis', 'Country of Origin': 'Unknown', 'Application': 'Eye Punctal Plug', 'Color': 'Clear', 'Length': '2 mm Length', 'Material': 'Collagen', 'Sterility': 'Sterile', 'UNSPSC Code': '42294522', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:39:42.337950,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/934159.jpg', 'description': 'Eye Punctal Plug SOFT PLUG® Collagen Collagen Temporary Occlusion Duration 2 mm Length 0.4 mm Diameter', 'manufacturer': 'Oasis', 'mpn': '6504', 'model': '6504', 'brand': {'@type': 'Thing', 'name': 'SOFT PLUG® Collagen'}}"
303,899174,Surgical Specialties PPLUG7 - McKesson Medical-Surgical,Surgical Specialties PPLUG7 - McKesson Medical-Surgical,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.7 mm Diameter Surgical Specialties PPLUG7,23,,Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.7 mm Diameter,PUNCTAL PLUG .7MM SIL 2/EA ULTRAPLUG ST 2-PRELOADED/PK,[],[],"['With the use of the Ultraplug™ Punctal Plug, the eye is able to retain more of its own natural tears', 'Low-profile cap design virtually eliminates foreign body sensation', 'Surface-mounted plug ensures easy removal with jewelers forceps', 'Individually packaged and preloaded on a sterile, disposable inserter/dilator', 'Made of soft silicone utilizing single mode design to ensure pateient comfort', '2 per Box']","[898889, 981831, 981817, 981815]","{'McKesson #': '899174', 'Manufacturer #': 'PPLUG7', 'Brand': 'UltraPlug™', 'Manufacturer': 'Surgical Specialties', 'Country of Origin': 'Mexico', 'Application': 'Eye Punctal Plug', 'Color': 'Clear', 'Material': 'Silicone', 'Sterility': 'Sterile', 'Type': 'Preloaded Type', 'UNSPSC Code': '42294522', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:41:39.581139,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': '', 'description': 'Eye Punctal Plug UltraPlug™ Silicone Permanent Cap Style 0.7 mm Diameter', 'manufacturer': 'Surgical Specialties', 'mpn': 'PPLUG7', 'model': 'PPLUG7', 'brand': {'@type': 'Thing', 'name': 'UltraPlug™'}}"
304,1193366,Oasis 6612-FC - McKesson Medical-Surgical,Oasis 6612-FC - McKesson Medical-Surgical,Eye Punctal Plug SOFT PLUG® Flow Control Silicone Temporary Occlusion Duration Petite 2 mm Length 0.6 mm Diameter Oasis 6612-FC,23,,Eye Punctal Plug SOFT PLUG® Flow Control Silicone Temporary Occlusion Duration Petite 2 mm Length 0.6 mm Diameter,"PLUG, PUNCTAL SOFT PLUG FLOW CNTRL PRELOADED PET (2/BX)",[],[],"['For partial occlusion with limited tear drainage', 'The distinctive low profile cap combined with a softer, more flexible silcone maximizes patient comfort', 'The inserter provides greater control and minimizes the potential for accidental release of the plug', 'Soft Plug silicone plugs are removable with forceps', '2 plugs per box']","[898889, 981831, 981817, 981815]","{'McKesson #': '1193366', 'Manufacturer #': '6612-FC', 'Brand': 'SOFT PLUG® Flow Control', 'Manufacturer': 'Oasis', 'Country of Origin': 'Unknown', 'Application': 'Eye Punctal Plug', 'Color': 'Clear', 'Length': '2 mm Length', 'Material': 'Silicone', 'Size': 'Petite', 'Sterility': 'Sterile', 'Type': 'Preloaded Type', 'UNSPSC Code': '42294522', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:39:43.427392,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': '', 'description': 'Eye Punctal Plug SOFT PLUG® Flow Control Silicone Temporary Occlusion Duration Petite 2 mm Length 0.6 mm Diameter', 'manufacturer': 'Oasis', 'mpn': '6612-FC', 'model': '6612-FC', 'brand': {'@type': 'Thing', 'name': 'SOFT PLUG® Flow Control'}}"
305,1159555,Oasis 6405-A - McKesson Medical-Surgical,Oasis 6405-A - McKesson Medical-Surgical,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.5 mm Diameter Oasis 6405-A,23,,Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.5 mm Diameter,"PLUG, EYE EXTENDED DURATION SOFT 5MM (20/BX) D/S",[],[],"['An absorbable punctual plug that lasts less than 3 months', 'Designed to be inserted through the punctal opening into the canaliculus in order to block tear drainage through the lacrimal drainage system', 'The plugs are supplied sterile, two plugs per package, so that a plug can be placed into each canaliculus', 'For pre and post-surgical use', '20 plugs per box']","[898889, 981831, 981817, 981815]","{'McKesson #': '1159555', 'Manufacturer #': '6405-A', 'Brand': 'SOFT PLUG® Extended Duration', 'Manufacturer': 'Oasis', 'Country of Origin': 'Unknown', 'Application': 'Eye Punctal Plug', 'Color': 'Blue', 'Length': '2 mm Length', 'Material': 'Absorable Synthetic', 'Sterility': 'Sterile', 'UNSPSC Code': '42294522', 'Usage': 'Single Patient Use'}",[],25972406,2022-05-01 22:39:46.447740,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Eye Punctal Plug', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1159555.jpg', 'description': 'Eye Punctal Plug SOFT PLUG® Extended Duration Absorable Synthetic Medium Occlusion Duration 2 mm Length 0.5 mm Diameter', 'manufacturer': 'Oasis', 'mpn': '6405-A', 'model': '6405-A', 'brand': {'@type': 'Thing', 'name': 'SOFT PLUG® Extended Duration'}}"
